priority_tier,priority_score,product_id,product_slug_label,product_name,brand,category,protein_g,current_url,new_proteinlab_url,affiliate_link_id,channel_id,status,priority_reason,recommended_action,notes
P3,33,proteinbangatgan-harudanbaekbar-jetchococake,Proteinbangatgan Harudanbaekbar Jetchococake,하루단백바 (제트초코케이크),프로틴방앗간,bar,12,https://link.coupang.com/a/fg2fSavbyu,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,selex-protein-nutsbar,Selex Protein Nutsbar,프로틴 너츠바,셀렉스,bar,12,https://link.coupang.com/a/fg2adLWQqi,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,selex-proteinbar-berryoat,Selex Proteinbar Berryoat,프로틴바 베리오트,셀렉스,bar,12,https://link.coupang.com/a/fg19zNImSO,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,soyjoy-almond-chocolate-30,Soyjoy Almond Chocolate 30,아몬드&초콜릿 30g,소이조이,bar,5,https://link.coupang.com/a/fg2OdpfFaC,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,soyjoy-apple-30,Soyjoy Apple 30,애플 30g,소이조이,bar,4,https://link.coupang.com/a/fg2OTKGCd2,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,soyjoy-blueberry-30,Soyjoy Blueberry 30,블루베리 30g,소이조이,bar,4,https://link.coupang.com/a/fg2Mm06zaS,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,soyjoy-fruits-baked-cheese-30,Soyjoy Fruits Baked Cheese 30,후르츠&베이크드치즈 30g,소이조이,bar,5,https://link.coupang.com/a/fg2QGkMMZE,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,soyjoy-plantbased-banana-25,Soyjoy Plantbased Banana 25,플랜트베이스드 바나나 25g,소이조이,bar,6,https://link.coupang.com/a/fg2P8yq2bQ,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,soyjoy-plantbased-macadamia-lemon-25,Soyjoy Plantbased Macadamia Lemon 25,플랜트베이스드 마카다미아&레몬 25g,소이조이,bar,6,https://link.coupang.com/a/fg2PBlV0TY,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,soyjoy-strawberry-30,Soyjoy Strawberry 30,스트로베리 30g,소이조이,bar,4,https://link.coupang.com/a/fg2NGUGHGC,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,33,soyjoy-sweetpotato-30,Soyjoy Sweetpotato 30,스위트포테이토 30g,소이조이,bar,4,https://link.coupang.com/a/fg2M5TSzpQ,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,greekday-light-100,Greekday Light 100,그릭데이 그릭요거트 라이트 100g,그릭데이,yogurt,11,https://www.coupang.com/vp/products/5463245073?itemId=8368941696&vendorItemId=75656677392&pickType=COU_PICK&q=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%9D%BC%EC%9D%B4%ED%8A%B8+100g&searchId=a32ff01c2611509&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvga5p,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,greekday-signature-100,Greekday Signature 100,그릭데이 그릭요거트 시그니처 100g,그릭데이,yogurt,11.42,https://www.coupang.com/vp/products/5463245022?itemId=19225411927&vendorItemId=86342060152&q=그릭데이%20그릭요거트%20시그니처%20100g&searchId=b6f0a23c4529549&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvh19u,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,greekday-signature-yuja-100,Greekday Signature Yuja 100,그릭데이 시그니처 유자 100g,그릭데이,yogurt,8,https://www.coupang.com/vp/products/8778213677?itemId=25691946275&vendorItemId=92681114018&q=그릭데이%20시그니처%20유자%20100g&searchId=7d6a64fd4558119&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvhxrr,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,lookt-icelandic-mild-100,Lookt Icelandic Mild 100,룩트 아이슬란딕 요거트 마일드 100g,룩트,yogurt,10.6,https://www.coupang.com/vp/products/6970727970?itemId=12021463794&vendorItemId=79293779379&q=%EB%A3%A9%ED%8A%B8+%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%94%95+%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%A7%88%EC%9D%BC%EB%93%9C+100g&searchId=bac3f9a54820576&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvpglx,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,maeil-bio-greek-delight-banana-80,Maeil Bio Greek Delight Banana 80,매일 바이오 그릭요거트 Delight 바나나 80g,매일 바이오,yogurt,5,https://www.coupang.com/vp/products/8705370880?itemId=25288980987&vendorItemId=92284450185&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+Delight+%EB%B0%94%EB%82%98%EB%82%98+80g&searchId=66d47f8e2640493&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvkg18,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,maeil-bio-greek-drink-banana-190,Maeil Bio Greek Drink Banana 190,매일 바이오 그릭요거트 Drink 바나나 190mL,매일 바이오,yogurt,8.3,https://www.coupang.com/vp/products/8713507821?itemId=26321435417&vendorItemId=94493433957&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+Drink+%EB%B0%94%EB%82%98%EB%82%98+190mL&searchId=c2ba98724582587&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvmccp,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,maeil-bio-greek-drink-plain-190,Maeil Bio Greek Drink Plain 190,매일 바이오 그릭요거트 Drink 플레인 190mL,매일 바이오,yogurt,8.3,https://www.coupang.com/vp/products/8700623501?itemId=25312670423&vendorItemId=92307757067&pickType=COU_PICK&q=매일%20바이오%20그릭요거트%20Drink%20플레인%20190mL&searchId=8ae5a8e83490693&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mmyvm06x,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,maeil-bio-greek-plain-150,Maeil Bio Greek Plain 150,매일 바이오 그릭요거트 플레인 150g,매일 바이오,yogurt,9,https://www.coupang.com/vp/products/9281513889?itemId=27479763128&vendorItemId=94444935650&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+150g&searchId=f642a3843961587&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvjqhz,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,maeil-bio-greek-togo-honey-120,Maeil Bio Greek Togo Honey 120,매일 바이오 그릭요거트 to go 허니 120g,매일 바이오,yogurt,6,https://www.coupang.com/vp/products/8310404657?itemId=28029010707&vendorItemId=94986131697&q=매일%20바이오%20그릭요거트%20to%20go%20허니%20120g&searchId=b31127694087891&sourceType=search&itemsCount=36&searchRank=0&rank=0,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,maeil-bio-greek-togo-plain-120,Maeil Bio Greek Togo Plain 120,매일 바이오 그릭요거트 to go 플레인 120g,매일 바이오,yogurt,7,https://www.coupang.com/vp/products/8312114740?itemId=27988823442&vendorItemId=94946464409&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+to+go+%ED%94%8C%EB%A0%88%EC%9D%B8+120g&searchId=df9b57cc4580462&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvks4e,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,maeil-bio-greek-unsweetened-150,Maeil Bio Greek Unsweetened 150,매일 바이오 그릭요거트 무가당 플레인 150g,매일 바이오,yogurt,10.5,https://www.coupang.com/vp/products/9281513889?itemId=27479763128&vendorItemId=94444935650&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+150g&searchId=7d71663b517872&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvd3ly,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,maeil-bio-greek-unsweetened-80,Maeil Bio Greek Unsweetened 80,매일 바이오 그릭요거트 무가당 플레인 80g,매일 바이오,yogurt,5.6,https://www.coupang.com/vp/products/8960395129?itemId=13743166161&vendorItemId=80993989084&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=4705e73f4558762&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvj2jh,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,pulmuone-dannon-greek-unsweetened-90,Pulmuone Dannon Greek Unsweetened 90,풀무원다논 그릭요거트 무가당 플레인 90g,풀무원다논,yogurt,6.1,https://www.coupang.com/vp/products/1261683219?itemId=19225059882&vendorItemId=86341716285&pickType=COU_PICK&q=%ED%92%80%EB%AC%B4%EC%9B%90%EB%8B%A4%EB%85%BC+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+90g&searchId=958325b44496456&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvdlxw,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,sangha-organic-greek-apple-kale-120,Sangha Organic Greek Apple Kale 120,상하목장 유기농 그릭요거트 사과&케일 120g,상하목장,yogurt,7,https://www.coupang.com/vp/products/8310686156?itemId=24017155081&vendorItemId=91037760522&q=상하목장%20유기농%20그릭요거트%20사과&케일%20120g&searchId=bde7f3b74622932&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvomd1,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,sangha-organic-greek-blueberry-kale-120,Sangha Organic Greek Blueberry Kale 120,상하목장 유기농 그릭요거트 블루베리&케일 120g,상하목장,yogurt,7,https://www.coupang.com/vp/products/8310686192?itemId=24017155135&vendorItemId=91037760602&pickType=COU_PICK&q=상하목장%20유기농%20그릭요거트%20블루베리&케일%20120g&searchId=5b3db34f4624978&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvovia,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,sangha-organic-greek-plain-80,Sangha Organic Greek Plain 80,상하목장 유기농 그릭요거트 플레인 80g,상하목장,yogurt,5.3,https://www.coupang.com/vp/products/8593813433?itemId=24949791853&vendorItemId=91955683918&q=%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5+%EC%9C%A0%EA%B8%B0%EB%86%8D+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=6b2746c6406435&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyveq3c,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,sangha-organic-greek-unsweetened-80,Sangha Organic Greek Unsweetened 80,상하목장 유기농 그릭요거트 무가당 플레인 80g,상하목장,yogurt,5.5,https://www.coupang.com/vp/products/8593813440?itemId=24949791948&vendorItemId=91955683966&pickType=COU_PICK&q=상하목장%20유기농%20그릭요거트%20무가당%20플레인%2080g&searchId=d1b1b0ff957960&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvdb5a,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,who-greek-plain-80,Who Greek Plain 80,후디스 그릭요거트 플레인 80g,후디스,yogurt,4.8,https://www.coupang.com/vp/products/4938428240?itemId=19079285352&vendorItemId=72900492237&q=%ED%9B%84%EB%94%94%EC%8A%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=d528eb892453370&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvcju2,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,yozm-choco-cranola-120,Yozm Choco Cranola 120,YOZM 그릭요거트 초코 크래놀라 120g,YOZM,yogurt,8,https://www.coupang.com/vp/products/8603770365?itemId=24990321066&vendorItemId=91995694303&q=YOZM%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%B4%88%EC%BD%94%20%ED%81%AC%EB%9E%98%EB%86%80%EB%9D%BC%20120g&searchId=d66fe5352431002&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mn8nkska,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
P3,31,yozm-crispy-granola-120,Yozm Crispy Granola 120,YOZM 그릭요거트 크리스피 그래놀라 120g,YOZM,yogurt,10,https://www.coupang.com/vp/products/6919833096?itemId=19233868128&vendorItemId=86350321522&q=YOZM%20그릭요거트%20크리스피%20그래놀라%20120g&searchId=cd8615c42441301&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mn8nlify,,,proteinlab,PENDING,has_existing_coupang_url,Issue a new ProteinLab-only Coupang Partners link and paste it here.,
BACKLOG,38,myprotein-6layer-triple-chocolate-fudge-60,Myprotein 6layer Triple Chocolate Fudge 60,6 레이어 프로틴바 (트리플 초콜릿 퍼지),마이프로틴,bar,20,,,,proteinlab,PENDING,ultra_high_protein,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,27,7eleven-junghoo-choco-protein-330,7eleven Junghoo Choco Protein 330,이정후 프로틴 (초콜릿),세븐일레븐,drink,33,,,,proteinlab,PENDING,high_protein,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,27,7eleven-junghoo-vanilla-protein-330,7eleven Junghoo Vanilla Protein 330,이정후 프로틴 (바닐라),세븐일레븐,drink,33,,,,proteinlab,PENDING,high_protein,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,12,mymil-furotein-goguma-250,Mymil Furotein Goguma 250,퓨로틴 (고구마맛),마이밀,drink,20,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,12,mymil-furotein-gosohan-250,Mymil Furotein Gosohan 250,퓨로틴 (고소한맛),마이밀,drink,20,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,12,oneuldanbaek-caramel-latte-250,Oneuldanbaek Caramel Latte 250,오늘단백 (카라멜라떼),오늘단백,drink,21,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,12,oneuldanbaek-choco-latte-250,Oneuldanbaek Choco Latte 250,오늘단백 (초코라떼),오늘단백,drink,21,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,12,oneuldanbaek-dolce-latte-250,Oneuldanbaek Dolce Latte 250,오늘단백 (돌체라떼),오늘단백,drink,21,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,12,sellex-profit-whey-protein-americano-330,Sellex Profit Whey Protein Americano 330,프로틴 웨이프로핏 (아메리카노),셀렉스,drink,20,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,12,seoulmilk-protein-energy-coffee-240,Seoulmilk Protein Energy Coffee 240,프로틴 에너지 (커피),서울우유,drink,21,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,8,crown-highprotein-chocobar,Crown Highprotein Chocobar,고단백질초코바,크라운,bar,10,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,8,kellogg-protein-granolabar-savory,Kellogg Protein Granolabar Savory,프로틴 그래놀라바 (고소한맛),켈로그,bar,8,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,8,labnosh-foodbar-mildchoco,Labnosh Foodbar Mildchoco,푸드바 마일드 초코,랩노쉬,bar,11,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,8,nobrand-proteinbar-choco,Nobrand Proteinbar Choco,단백질바 초코,노브랜드,bar,12,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,6,yoplait-protein-blueberry-100,Yoplait Protein Blueberry 100,요플레 프로틴 블루베리 떠먹는 요구르트 100g,요플레,yogurt,9,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
BACKLOG,6,yoplait-protein-plain-100,Yoplait Protein Plain 100,요플레 프로틴 플레인 떠먹는 요구르트 100g,요플레,yogurt,10.4,,,,proteinlab,PENDING,,"Find the Coupang product page first, then issue a ProteinLab-only Partners link.",
