category,categoryLabel,source,No,slug,productName,brand,protein,calories,sugar,currentCoupangUrl,newCoupangUrl,currentNaverUrl,newNaverUrl,currentOfficialUrl,newOfficialUrl,status,memo
bar,Protein bar,link-template,3,dryou-proteinbar-pro-crunch,프로 단백질바 (크런치),닥터유,24,355,9,https://www.coupang.com/vp/products/9393910282?itemId=27897874867&vendorItemId=94856747091&q=%EB%8B%A5%ED%84%B0%EC%9C%A0+%ED%94%84%EB%A1%9C+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%ED%81%AC%EB%9F%B0%EC%B9%98%29&searchId=59849007366009&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mmylkn4e,,https://search.shopping.naver.com/search/all?query=%EB%8B%A5%ED%84%B0%EC%9C%A0%20%ED%94%84%EB%A1%9C%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20%ED%81%AC%EB%9F%B0%EC%B9%98%2070g%2C%201%EA%B0%9C%EC%9E%85%2C%201%EA%B0%9C&prevQuery=%EC%98%A4%EB%A6%AC%EC%98%A8%20%ED%94%84%EB%A1%9C%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%81%AC%EB%9F%B0%EC%B9%98)&vertical=search,,https://dryoumall.com/product/list.html?cate_no=44,,,
bar,Protein bar,link-template,4,kirkland-proteinbar-choco-brownie,프로틴바 초콜릿 브라우니,커클랜드,21,190,2,https://www.coupang.com/vp/products/6871042282?itemId=24822061757&vendorItemId=93788235457,,https://search.shopping.naver.com/search/all?query=%EC%BB%A4%ED%81%B4%EB%9E%9C%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EB%B8%8C%EB%9D%BC%EC%9A%B0%EB%8B%88&prevQuery=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EA%B7%B8%EB%9E%98%EB%86%80%EB%9D%BC%EB%B0%94%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&vertical=search,,,,,
bar,Protein bar,link-template,5,kirkland-proteinbar-choco-chip-cookie-dough-60,프로틴바 초코칩 쿠키도우,커클랜드,21,220,5,https://www.coupang.com/vp/products/6871042282?itemId=24822061757&vendorItemId=93788235457,,https://search.shopping.naver.com/search/all?query=%EC%BB%A4%ED%81%B4%EB%9E%9C%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EB%B8%8C%EB%9D%BC%EC%9A%B0%EB%8B%88&prevQuery=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EA%B7%B8%EB%9E%98%EB%86%80%EB%9D%BC%EB%B0%94%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&vertical=search,,,,,
bar,Protein bar,link-template,6,benof-proteinbar-chunky-choco,단백질바 (청키초콜릿),베노프,20,215,2,https://www.coupang.com/vp/products/8839977383?itemId=25721325963&vendorItemId=92710059425&q=%EB%B2%A0%EB%85%B8%ED%94%84+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EC%B2%AD%ED%82%A4%EC%B4%88%EC%BD%9C%EB%A6%BF%29&searchId=49102559642528&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyl1x47,,https://search.shopping.naver.com/search/all?where=all&frm=NVSCTAB&query=%EB%B2%A0%EB%85%B8%ED%94%84+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EC%B2%AD%ED%82%A4%EC%B4%88%EC%BD%9C%EB%A6%BF%29,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,7,benof-proteinbar-truffle-peanutbutter-choco,단백질바 (트러플피넛버터초콜릿),베노프,20,215,2,https://www.coupang.com/vp/products/8710162041?itemId=25295451016&vendorItemId=92710041721&q=%EB%B2%A0%EB%85%B8%ED%94%84+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%ED%8A%B8%EB%9F%AC%ED%94%8C%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0%EC%B4%88%EC%BD%9C%EB%A6%BF%29&searchId=f565f8a4657637&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyl2mif,,https://search.shopping.naver.com/search/all?query=%EB%B2%A0%EB%85%B8%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%8A%B8%EB%9F%AC%ED%94%8C%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0%EC%B4%88%EC%BD%9C%EB%A6%BF)&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B2%AD%ED%82%A4%EC%B4%88%EC%BD%9C%EB%A6%BF)&vertical=search,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,8,benof-softbar-peanutbutter,소프트바 (피넛버터),베노프,20,215,2,https://www.coupang.com/vp/products/7559019596?itemId=19910287680&vendorItemId=92497994296&q=%EB%B2%A0%EB%85%B8%ED%94%84+%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94+%28%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0%29&searchId=023d571b686990&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyl5f4c,,https://search.shopping.naver.com/search/all?query=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0%2010%EA%B0%9C%EC%9E%85&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0%2010&vertical=search,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,9,benof-softbar-cookie-cream,소프트바 (쿠키앤크림),베노프,20,215,2,https://www.coupang.com/vp/products/7559019605?itemId=25505945563&vendorItemId=92497989673&q=%EB%B2%A0%EB%85%B8%ED%94%84+%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94+%28%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC%29&searchId=0e64e0d4870694&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyl4t8v,,https://search.shopping.naver.com/search/all?query=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC%2010%EA%B0%9C%EC%9E%85&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC&vertical=searchv,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,10,benof-softbar-chocolate-caramel,소프트바 (초콜릿카라멜),베노프,20,215,2,https://www.coupang.com/vp/products/7576803819?itemId=25505848456&vendorItemId=92497893665&q=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%EC%B9%B4%EB%9D%BC%EB%A9%9C)&searchId=78228e25674543&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyl4j0i,,https://search.shopping.naver.com/search/all?query=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%EC%B9%B4%EB%9D%BC%EB%A9%9C&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%B9%B4%EC%B9%B4%EC%98%A4&vertical=search,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,11,benof-softbar-cacao,소프트바 (카카오),베노프,20,215,2,https://www.coupang.com/vp/products/7576797870?itemId=25505575975&vendorItemId=92497629903&q=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20(%EC%B9%B4%EC%B9%B4%EC%98%A4)&searchId=c85c214e695216&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyl49sq,,https://search.shopping.naver.com/search/all?query=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%B9%B4%EC%B9%B4%EC%98%A4&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%ED%9D%91%EC%9E%84%EC%9E%90%2010p%20600g%201%EA%B0%9C&vertical=search,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,12,benof-softbar-black-sesame,소프트바 (흑임자),베노프,20,215,2,https://www.coupang.com/vp/products/7576800672?itemId=19992839998&vendorItemId=92497976269&q=%EB%B2%A0%EB%85%B8%ED%94%84+%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94+%28%ED%9D%91%EC%9E%84%EC%9E%90%29&searchId=fc2528ca667203&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyl3y67,,https://search.shopping.naver.com/search/all?query=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%ED%9D%91%EC%9E%84%EC%9E%90%2010p%20600g%201%EA%B0%9C&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%9D%91%EC%9E%84%EC%9E%90&vertical=search,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,13,benof-softbar-injeolmi,소프트바 (인절미),베노프,20,215,2,https://www.coupang.com/vp/products/8203718616?itemId=19992835380&vendorItemId=92497971860&q=%EB%B2%A0%EB%85%B8%ED%94%84+%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94+%28%EC%9D%B8%EC%A0%88%EB%AF%B8%29&searchId=e77050ff204918&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyl55vf,,https://search.shopping.naver.com/search/all?query=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%9D%B8%EC%A0%88%EB%AF%B8&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC%2010%EA%B0%9C%EC%9E%85&vertical=search,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,14,benof-softbar-roasted-sweetpotato,소프트바 (군고구마),베노프,20,215,2,https://www.coupang.com/vp/products/7576801766?itemId=19992845266&vendorItemId=92497986143&q=%EB%B2%A0%EB%85%B8%ED%94%84+%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94+%28%EA%B5%B0%EA%B3%A0%EA%B5%AC%EB%A7%88%29&searchId=8655e4c9678376&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyl5oud,,https://search.shopping.naver.com/search/all?query=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EA%B5%B0%EA%B3%A0%EA%B5%AC%EB%A7%88&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EA%B5%B0%EA%B3%A0%EA%B5%AC%EB%A7%88%2010p%20600g%201%EA%B0%9C&vertical=search,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,15,benof-softbar-berry-cheesecake,소프트바 (베리베리치즈케이크),베노프,20,215,2,https://www.coupang.com/vp/products/7576801143?itemId=19992842249&vendorItemId=90775293721&q=%EB%B2%A0%EB%85%B8%ED%94%84+%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94+%28%EB%B2%A0%EB%A6%AC%EB%B2%A0%EB%A6%AC%EC%B9%98%EC%A6%88%EC%BC%80%EC%9D%B4%ED%81%AC%29&searchId=dd78c396658663&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyl2z5v,,https://search.shopping.naver.com/search/all?query=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20(%EB%B2%A0%EB%A6%AC%EB%B2%A0%EB%A6%AC%EC%B9%98%EC%A6%88%EC%BC%80%EC%9D%B4%ED%81%AC)&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%8A%B8%EB%9F%AC%ED%94%8C%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0%EC%B4%88%EC%BD%9C%EB%A6%BF)&vertical=search,,https://benope.com/product/list_thumb.html?cate_no=46,,,
bar,Protein bar,link-template,16,syntha6-crispy-choco,프로틴 키리스프 단백질바 (초콜릿 크런치),비에스엔,20,240,3,https://www.coupang.com/vp/products/7164823921?itemId=18038351400&vendorItemId=3074885957&sourceType=srp_product_ads&clickEventId=09bd9ef0-2433-11f1-8b9b-513c628434e6&korePlacement=15&koreSubPlacement=1&clickEventId=09bd9ef0-2433-11f1-8b9b-513c628434e6&korePlacement=15&koreSubPlacement=1&traceId=mmym1wtu,,https://search.shopping.naver.com/search/all?query=%ED%94%84%EB%A1%9C%ED%8B%B4%20%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%20%ED%81%AC%EB%9F%B0%EC%B9%98)&prevQuery=%ED%94%84%EB%A1%9C%ED%8B%B4%20%ED%82%A4%EB%A6%AC%EC%8A%A4%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%20%ED%81%AC%EB%9F%B0%EC%B9%98)&vertical=search,,,,,
bar,Protein bar,link-template,17,bsn-protein-crisp-peanut-butter-crunch,프로틴 크리스프 단백질바 (피넛 버터 크런치),비에스엔,20,240,3,https://www.coupang.com/vp/products/7600588304?itemId=20104890190&vendorItemId=3074885996,,https://search.shopping.naver.com/search/all?query=bsn%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%94%BC%EB%84%9B%20%EB%B2%84%ED%84%B0%20%ED%81%AC%EB%9F%B0%EC%B9%98)&prevQuery=%EB%B2%A0%EB%85%B8%ED%94%84%20%EC%86%8C%ED%94%84%ED%8A%B8%EB%B0%94%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EA%B5%B0%EA%B3%A0%EA%B5%AC%EB%A7%88&vertical=search,,,,,
bar,Protein bar,link-template,18,bsn-protein-crisp-salted-toffee-pretzel,프로틴 크리스프 단백질바 (솔티드 토피 프레첼),비에스엔,20,190,5,https://www.coupang.com/vp/products/27641446?itemId=14529971721&vendorItemId=81956610939&q=%EB%B9%84%EC%97%90%EC%8A%A4%EC%97%94+%ED%94%84%EB%A1%9C%ED%8B%B4+%ED%82%A4%EB%A6%AC%EC%8A%A4%ED%94%84+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EC%86%94%ED%8B%B0%EB%93%9C+%ED%86%A0%ED%94%BC+%ED%94%84%EB%A0%88%EC%B2%BC%29&searchId=37c799ce698001&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyl7em7,,https://search.shopping.naver.com/search/all?query=bsn%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%86%94%ED%8B%B0%EB%93%9C)&prevQuery=bsn%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%84%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%94%BC%EB%84%9B%20%EB%B2%84%ED%84%B0%20%ED%81%AC%EB%9F%B0%EC%B9%98)&vertical=search,,,,,
bar,Protein bar,link-template,19,quest-nutrition-protein-bar-double-chocolate-chunk-60,단백질바 (더블 초콜릿 청크),퀘스트 뉴트리션,20,170,1,https://www.coupang.com/vp/products/7353267098?itemId=8513501643&vendorItemId=3273007281&pickType=COU_PICK&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%8D%94%EB%B8%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&searchId=840efd2e998015&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylzn21,,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%8D%94%EB%B8%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EB%94%A5%20%EC%BF%A0%ED%82%A4%20%EC%95%A4%20%ED%81%AC%EB%A6%BC%2050g%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%2012%EA%B0%9C%EC%9E%85&vertical=search,,,,,
bar,Protein bar,link-template,20,quest-nutrition-protein-bar-chocolate-peanutbutter-60,단백질바 (초콜릿 피넛버터),퀘스트 뉴트리션,20,190,1,https://www.coupang.com/vp/products/8293488643?itemId=11613101448&vendorItemId=78887782370&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%20%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0)&searchId=d5d87c04989767&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylykbp,,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%20%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%94%EC%B9%A9%20%EC%BF%A0%ED%82%A4%EB%8F%84%EC%9A%B0)&vertical=search,,,,,
bar,Protein bar,link-template,21,quest-nutrition-protein-bar-oatmeal-chocolate-chip-60,단백질바 (오트밀 초콜릿 칩),퀘스트 뉴트리션,18,170,1,https://www.coupang.com/vp/products/9443502489?itemId=28088958477&vendorItemId=95045300508&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%98%A4%ED%8A%B8%EB%B0%80%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B9%A9)&searchId=baa32a251008710&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmym0kx8,,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%98%A4%ED%8A%B8%EB%B0%80%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B9%A9)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%AF%BC%ED%8A%B8%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&vertical=search,,,,,
bar,Protein bar,link-template,22,quest-nutrition-protein-bar-deep-chocolate-chip-cookie-dough-60,단백질바 (딥 초콜릿칩 쿠키도우),퀘스트 뉴트리션,20,170,1,https://www.coupang.com/vp/products/8011816243?itemId=24520738215&vendorItemId=91533472466&q=%ED%80%98%EC%8A%A4%ED%8A%B8+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EB%94%A5+%EC%B4%88%EC%BD%9C%EB%A6%BF%EC%B9%A9+%EC%BF%A0%ED%82%A4%EB%8F%84%EC%9A%B0%29&searchId=fb30c3ef976465&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylz43a,,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%94%A5%20%EC%B4%88%EC%BD%9C%EB%A6%BF%EC%B9%A9%20%EC%BF%A0%ED%82%A4%EB%8F%84%EC%9A%B0)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%94%A5%EB%94%94%EC%89%AC%20%EC%BF%A0%ED%82%A4%20%EC%95%A4%20%ED%81%AC%EB%A6%BC)&vertical=search,,,,,
bar,Protein bar,link-template,23,quest-nutrition-protein-bar-lemon-cake-60,단백질바 (레몬 케이크),퀘스트 뉴트리션,20,170,1,https://www.coupang.com/vp/products/8290754918?itemId=26512521916&vendorItemId=94573956947&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%A0%88%EB%AA%AC%20%EC%BC%80%EC%9D%B4%ED%81%AC)&searchId=ef6a40b11003362&sourceType=search&itemsCount=36&searchRank=0&rank=0,,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%A0%88%EB%AA%AC%20%EC%BC%80%EC%9D%B4%ED%81%AC)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%8D%94%EB%B8%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&vertical=search,,,,,
bar,Protein bar,link-template,24,quest-nutrition-protein-bar-mint-chocolate-chunk-60,단백질바 (민트 초콜릿 청크),퀘스트 뉴트리션,20,170,1,https://www.coupang.com/vp/products/7608302172?itemId=26026308930&vendorItemId=95043303588&q=%ED%80%98%EC%8A%A4%ED%8A%B8+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EB%AF%BC%ED%8A%B8+%EC%B4%88%EC%BD%9C%EB%A6%BF+%EC%B2%AD%ED%81%AC%29&searchId=b00f3c1c987624&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmym093s,,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%AF%BC%ED%8A%B8%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EC%B2%AD%ED%81%AC)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%EB%89%B4%ED%8A%B8%EB%A6%AC%EC%85%98%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%A0%88%EB%AA%AC%20%EC%BC%80%EC%9D%B4%ED%81%AC)&vertical=search,,,,,
bar,Protein bar,link-template,25,quest-nutrition-protein-bar-cookie-cream-60,단백질바 (쿠키 앤 크림),퀘스트 뉴트리션,21,190,1,https://www.coupang.com/vp/products/8203795772?itemId=19443583332&vendorItemId=86554548810&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%BF%A0%ED%82%A4%20%EC%95%A4%20%ED%81%AC%EB%A6%BC)&searchId=28d27958971945&sourceType=search&itemsCount=36&searchRank=0&rank=0,,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC%2060g%2012%ED%8C%A9&prevQuery=%5B%EC%95%84%EB%A7%88%EC%A1%B4%20%EA%B3%B5%EC%8B%9D%5D%ED%80%98%EC%8A%A4%ED%8A%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC%2060g%2012%ED%8C%A9&vertical=search,,,,,
