 No,slug,productName,coupangUrl,naverUrl,officialUrl
5,danbaek-drink-coffee-250,더단백 드링크 (커피),https://www.coupang.com/vp/products/7411107327?itemId=19202399565&searchId=820400aef6f542c0960ee8fa489b92d6&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=113103&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00003172&vendorItemId=81135143112,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%BB%A4%ED%94%BC)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%8B%A4%ED%81%AC%EC%B4%88%EC%BD%94)&vertical=search,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1
47,danbaek-drink-chocolate-250,더단백 드링크 (초콜릿),https://www.coupang.com/vp/products/7411095382?itemId=13466502453&searchId=820400aef6f542c0960ee8fa489b92d6&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=113103&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00003172&vendorItemId=76137436686,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B4%88%EC%BD%9C%EB%A6%BF)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%BB%A4%ED%94%BC)&vertical=search,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1
53,danbaek-drink-caramel-250,더단백 드링크 (카라멜),https://www.coupang.com/vp/products/7616812492?itemId=20184839209&searchId=820400aef6f542c0960ee8fa489b92d6&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=113103&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00003172&vendorItemId=81133193583,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B4%88%EC%BD%9C%EB%A6%BF)&vertical=search,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1
39,danbaek-drink-banana-250,더단백 드링크 (바나나),https://www.coupang.com/vp/products/7821923664?itemId=21248069591&searchId=820400aef6f542c0960ee8fa489b92d6&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=113103&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00003172&vendorItemId=88308626475,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%B0%94%EB%82%98%EB%82%98)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C)&vertical=search,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1
29,calobye-sparkling-pinkgrapefruit-340,프로틴 스파클링 (핑크자몽),https://www.coupang.com/vp/products/6109896939?itemId=26954728306&vendorItemId=93923775259&q=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4+%ED%94%84%EB%A1%9C%ED%8B%B4+%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81+%28%ED%95%91%ED%81%AC%EC%9E%90%EB%AA%BD%29&searchId=69ad011f5543246&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmybvj4p,https://search.shopping.naver.com/search/all?query=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81%20(%ED%95%91%ED%81%AC%EC%9E%90%EB%AA%BD)&prevQuery=%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81%20(%ED%95%91%ED%81%AC%EC%9E%90%EB%AA%BD)&vertical=search,https://www.calobye.shop/list.php?category=2762r02&dept=2
28,calobye-sparkling-grape-340,프로틴 스파클링 (포도),https://www.coupang.com/vp/products/8402651645?itemId=24192542587&vendorItemId=94775009502&q=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4+%ED%94%84%EB%A1%9C%ED%8B%B4+%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81+%28%ED%8F%AC%EB%8F%84%29&searchId=dbf74b165223752&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmybvwel,https://search.shopping.naver.com/search/all?query=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81%20(%ED%8F%AC%EB%8F%84)&prevQuery=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81%20(%ED%95%91%ED%81%AC%EC%9E%90%EB%AA%BD)&vertical=search,https://www.calobye.shop/list.php?category=2762r02&dept=2
83,calobye-perfect-powershake-strawberry-250,퍼펙트 파워쉐이크 (딸기맛),https://www.coupang.com/vp/products/8004938677?itemId=22309862206&vendorItemId=91652374312&q=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4+%ED%8D%BC%ED%8E%99%ED%8A%B8+%ED%8C%8C%EC%9B%8C%EC%89%90%EC%9D%B4%ED%81%AC+%28%EB%94%B8%EA%B8%B0%EB%A7%9B%29&searchId=5307969351252&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmybwbms,https://search.shopping.naver.com/search/all?query=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%8D%BC%ED%8E%99%ED%8A%B8%20%ED%8C%8C%EC%9B%8C%20%EC%89%90%EC%9D%B4%ED%81%AC%2020g%20%EB%94%B8%EA%B8%B0%EB%A7%9B%20%2C%20250ml%2C%2024%EA%B0%9C&prevQuery=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%8D%BC%ED%8E%99%ED%8A%B8%20%ED%8C%8C%EC%9B%8C%EC%89%90%EC%9D%B4%ED%81%AC%20(%EB%94%B8%EA%B8%B0%EB%A7%9B)%20rtd&vertical=search,https://www.calobye.shop/list.php?category=2762r02&dept=2
90,calobye-perfect-powershake-choco-250,퍼펙트 파워쉐이크 (초코맛),https://www.coupang.com/vp/products/7645380932?itemId=20327401952&vendorItemId=91652269991&pickType=COU_PICK&q=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4+%ED%8D%BC%ED%8E%99%ED%8A%B8+%ED%8C%8C%EC%9B%8C%EC%89%90%EC%9D%B4%ED%81%AC+%28%EC%B4%88%EC%BD%94%29&searchId=8715ef034954089&sourceType=search&itemsCount=36&searchRank=3&rank=3&traceId=mmybwngf,https://search.shopping.naver.com/search/all?query=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%8D%BC%ED%8E%99%ED%8A%B8%20%ED%8C%8C%EC%9B%8C%20%EC%89%90%EC%9D%B4%ED%81%AC%2020g%20chzh%EB%A7%9B%20%2C%20250ml%2C%2024%EA%B0%9C&prevQuery=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%8D%BC%ED%8E%99%ED%8A%B8%20%ED%8C%8C%EC%9B%8C%20%EC%89%90%EC%9D%B4%ED%81%AC%2020g%20%EB%94%B8%EA%B8%B0%EB%A7%9B%20%2C%20250ml%2C%2024%EA%B0%9C&vertical=search,https://www.calobye.shop/list.php?category=2762r02&dept=2
49,7eleven-junghoo-vanilla-protein-330,이정후 프로틴 (바닐라),,,
48,7eleven-junghoo-choco-protein-330,이정후 프로틴 (초콜릿),,,
105,sellex-profit-peach-icedtea-330,매일유업 셀렉스 프로핏 스포츠 (복숭아 아이스티),https://www.coupang.com/vp/products/7663054897?itemId=20420622913&vendorItemId=75935752052&q=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%85%80%EB%A0%89%EC%8A%A4%20%ED%94%84%EB%A1%9C%ED%95%8F%20%EC%8A%A4%ED%8F%AC%EC%B8%A0%20(%EB%B3%B5%EC%88%AD%EC%95%84%20%EC%95%84%EC%9D%B4%EC%8A%A4%ED%8B%B0)&searchId=30459123134654&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn4plejq,https://search.shopping.naver.com/search/all?where=all&frm=NVSCTAB&query=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85+%EC%85%80%EB%A0%89%EC%8A%A4+%ED%94%84%EB%A1%9C%ED%95%8F+%EC%8A%A4%ED%8F%AC%EC%B8%A0+%28%EB%B3%B5%EC%88%AD%EC%95%84+%EC%95%84%EC%9D%B4%EC%8A%A4%ED%8B%B0%29,https://www.selexmall.com/kr/product/productList?r_ctcode1=024000000000000&r_ctcode2=024000000000000&r_order=1
106,sellex-profit-sports-choco-330,매일유업 셀렉스 프로핏 스포츠 (초콜릿),https://www.coupang.com/vp/products/8288998337?itemId=17962429189&vendorItemId=94792440684&pickType=COU_PICK&q=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85+%EC%85%80%EB%A0%89%EC%8A%A4+%ED%94%84%EB%A1%9C%ED%95%8F+%EC%8A%A4%ED%8F%AC%EC%B8%A0+%28%EC%B4%88%EC%BD%9C%EB%A6%BF%29&searchId=0196e6905825886&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn4plrdl,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%85%80%EB%A0%89%EC%8A%A4%20%ED%94%84%EB%A1%9C%ED%95%8F%20%EC%8A%A4%ED%8F%AC%EC%B8%A0%20(%EC%B4%88%EC%BD%9C%EB%A6%BF)&prevQuery=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%85%80%EB%A0%89%EC%8A%A4%20%ED%94%84%EB%A1%9C%ED%95%8F%20%EC%8A%A4%ED%8F%AC%EC%B8%A0%20(%EB%B3%B5%EC%88%AD%EC%95%84%20%EC%95%84%EC%9D%B4%EC%8A%A4%ED%8B%B0)&vertical=search,https://www.selexmall.com/kr/product/productList?r_ctcode1=024000000000000&r_ctcode2=024000000000000&r_order=1
107,sellex-profit-sports-coconut-330,매일유업 셀렉스 프로핏 스포츠 (코코넛),https://www.coupang.com/vp/products/9197453112?itemId=27323113328&vendorItemId=94305335877&q=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%85%80%EB%A0%89%EC%8A%A4%20%ED%94%84%EB%A1%9C%ED%95%8F%20%EC%8A%A4%ED%8F%AC%EC%B8%A0%20(%EC%BD%94%EC%BD%94%EB%84%9B)&searchId=5da522395278485&sourceType=search&itemsCount=36&searchRank=0&rank=0,https://search.shopping.naver.com/search/all?query=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%85%80%EB%A0%89%EC%8A%A4%20%ED%94%84%EB%A1%9C%ED%95%8F%20%EC%8A%A4%ED%8F%AC%EC%B8%A0%20(%EC%BD%94%EC%BD%94%EB%84%9B)&prevQuery=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%85%80%EB%A0%89%EC%8A%A4%20%ED%94%84%EB%A1%9C%ED%95%8F%20%EC%8A%A4%ED%8F%AC%EC%B8%A0%20(%EC%B4%88%EC%BD%9C%EB%A6%BF)&vertical=search,https://www.selexmall.com/kr/product/productList?r_ctcode1=024000000000000&r_ctcode2=024000000000000&r_order=1
108,hymune-balance-active-darkchoco-330,프로틴 밸런스 액티브 (다크초코),https://www.coupang.com/vp/products/8128946047?itemId=23082203301&vendorItemId=90115704513&q=%ED%94%84%EB%A1%9C%ED%8B%B4%20%EB%B0%B8%EB%9F%B0%EC%8A%A4%20%EC%95%A1%ED%8B%B0%EB%B8%8C%20(%EB%8B%A4%ED%81%AC%EC%B4%88%EC%BD%94)&searchId=65b9d7cb5829787&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn4pm8kf,https://search.shopping.naver.com/search/all?query=%ED%94%84%EB%A1%9C%ED%8B%B4%20%EB%B0%B8%EB%9F%B0%EC%8A%A4%20%EC%95%A1%ED%8B%B0%EB%B8%8C%20(%EB%8B%A4%ED%81%AC%EC%B4%88%EC%BD%94)&prevQuery=%EB%A7%A4%EC%9D%BC%EC%9C%A0%EC%97%85%20%EC%85%80%EB%A0%89%EC%8A%A4%20%ED%94%84%EB%A1%9C%ED%95%8F%20%EC%8A%A4%ED%8F%AC%EC%B8%A0%20(%EC%BD%94%EC%BD%94%EB%84%9B)&vertical=search,https://brand.naver.com/ildongfoodis/category/6f55b75ed3724714bb6ff30784aca283?cp=1
109,hymune-balance-active-plant-protein-250,프로틴 밸런스 액티브 (식물성 단백질),https://www.coupang.com/vp/products/8034447584?itemId=22475130593&vendorItemId=89607429620&q=%ED%94%84%EB%A1%9C%ED%8B%B4+%EB%B0%B8%EB%9F%B0%EC%8A%A4+%EC%95%A1%ED%8B%B0%EB%B8%8C+%28%EC%8B%9D%EB%AC%BC%EC%84%B1+%EB%8B%A8%EB%B0%B1%EC%A7%88%29&searchId=b5ca3fbc5837820&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=,https://search.shopping.naver.com/search/all?query=%ED%94%84%EB%A1%9C%ED%8B%B4%20%EB%B0%B8%EB%9F%B0%EC%8A%A4%20%EC%95%A1%ED%8B%B0%EB%B8%8C%20(%EC%8B%9D%EB%AC%BC%EC%84%B1%20%EB%8B%A8%EB%B0%B1%EC%A7%88)&prevQuery=%ED%94%84%EB%A1%9C%ED%8B%B4%20%EB%B0%B8%EB%9F%B0%EC%8A%A4%20%EC%95%A1%ED%8B%B0%EB%B8%8C%20(%EB%8B%A4%ED%81%AC%EC%B4%88%EC%BD%94)&vertical=search,https://brand.naver.com/ildongfoodis/category/6f55b75ed3724714bb6ff30784aca283?cp=1
